function,group,deprecated_in_c_api,header_line,node_neo_binding,node_neo_wrapper,node_neo_symbol,node_neo_reason,go_binding,go_wrapper,go_symbol,go_reason,rust_binding,rust_wrapper,rust_symbol,rust_reason,csharp_binding,csharp_wrapper,csharp_symbol,csharp_reason,swift_binding,swift_wrapper,swift_symbol,swift_reason,julia_binding,julia_wrapper,julia_symbol,julia_reason
duckdb_profiling_info_get_child,Profiling Info,False,4609,False,False,,TODO: profiling info,True,True,ProfilingInfoGetChild,,True,True,duckdb_profiling_info_get_child,,False,False,,,False,False,,,True,False,duckdb_profiling_info_get_child,
duckdb_appender_create,Appender,False,4634,True,False,appender_create,,True,False,AppenderCreate,,True,True,duckdb_appender_create,,True,False,Appender.DuckDBAppenderCreate,,False,True,duckdb_appender_create,,True,True,duckdb_appender_create,
duckdb_appender_create_ext,Appender,False,4649,True,True,appender_create_ext,,True,True,AppenderCreateExt,,True,True,duckdb_appender_create_ext,,True,True,Appender.DuckDBAppenderCreateExt,,False,False,,,True,False,duckdb_appender_create_ext,
duckdb_appender_create_query,Appender,False,4667,False,False,,TODO: appender create query,True,True,AppenderCreateQuery,,True,False,duckdb_appender_create_query,,False,False,,,False,False,,,True,False,duckdb_appender_create_query,
duckdb_appender_column_count,Appender,False,4679,True,True,appender_column_count,,True,True,AppenderColumnCount,,True,False,duckdb_appender_column_count,,True,True,Appender.DuckDBAppenderColumnCount,,False,False,,,True,False,duckdb_appender_column_count,
duckdb_appender_column_type,Appender,False,4691,True,True,appender_column_type,,True,True,AppenderColumnType,,True,False,duckdb_appender_column_type,,True,True,Appender.DuckDBAppenderColumnType,,False,False,,,True,False,duckdb_appender_column_type,
duckdb_appender_error,Appender,True,4706,False,False,,other appender functions throw,True,True,AppenderError,,True,True,duckdb_appender_error,,False,False,,,False,True,duckdb_appender_error,,True,True,duckdb_appender_error,
duckdb_appender_error_data,Appender,False,4717,False,False,,TODO: appender error data,True,True,AppenderErrorData,,True,True,duckdb_appender_error_data,,True,True,Appender.DuckDBAppenderErrorData,,False,False,,,True,False,duckdb_appender_error_data,
duckdb_appender_flush,Appender,False,4728,True,False,appender_flush,,True,True,AppenderFlush,,True,True,duckdb_appender_flush,,True,False,Appender.DuckDBAppenderFlush,,False,True,duckdb_appender_flush,,True,True,duckdb_appender_flush,
duckdb_appender_clear,Appender,False,4737,False,False,,TODO: appender clear,True,True,AppenderClear,,True,False,duckdb_appender_clear,,True,True,Appender.DuckDBAppenderClear,,False,False,,,True,False,duckdb_appender_clear,
duckdb_appender_close,Appender,False,4748,True,False,appender_close,,True,False,AppenderClose,,True,False,duckdb_appender_close,,True,True,Appender.DuckDBAppenderClose,,False,False,,,True,False,duckdb_appender_close,
duckdb_appender_destroy,Appender,False,4760,False,False,,destroyed in finalizer,True,True,AppenderDestroy,,True,True,duckdb_appender_destroy,,True,False,Appender.DuckDBDestroyAppender,,False,True,duckdb_appender_destroy,,True,True,duckdb_appender_destroy,
duckdb_appender_add_column,Appender,False,4771,False,False,,TODO: appender columns,True,True,AppenderAddColumn,,True,True,duckdb_appender_add_column,,False,False,,,False,False,,,True,False,duckdb_appender_add_column,
duckdb_appender_clear_columns,Appender,False,4780,False,False,,TODO: appender columns,True,False,AppenderClearColumns,,True,True,duckdb_appender_clear_columns,,False,False,,,False,False,,,True,False,duckdb_appender_clear_columns,
duckdb_appender_begin_row,Appender,False,4785,False,False,,no-op,False,False,,,True,False,duckdb_appender_begin_row,,False,False,,,False,False,,,True,False,duckdb_appender_begin_row,
duckdb_appender_end_row,Appender,False,4793,True,True,appender_end_row,,False,False,,,True,True,duckdb_appender_end_row,,True,False,Appender.DuckDBAppenderEndRow,,False,True,duckdb_appender_end_row,,True,True,duckdb_appender_end_row,
duckdb_append_default,Appender,False,4798,True,True,append_default,,False,False,,,True,False,duckdb_append_default,,False,False,,,False,False,,,True,False,duckdb_append_default,
duckdb_append_default_to_chunk,Appender,False,4811,False,False,,TODO: appender default,True,False,AppendDefaultToChunk,,True,False,duckdb_append_default_to_chunk,,True,True,Appender.DuckDBAppendDefaultToChunk,,False,False,,,True,False,duckdb_append_default_to_chunk,
duckdb_append_bool,Appender,False,4817,True,True,append_bool,,False,False,,,True,True,duckdb_append_bool,,True,False,Appender.DuckDBAppendBool,,False,True,duckdb_append_bool,,True,True,duckdb_append_bool,
duckdb_append_int8,Appender,False,4822,True,True,append_int8,,False,False,,,True,True,duckdb_append_int8,,True,False,Appender.DuckDBAppendInt8,,False,True,duckdb_append_int8,,True,True,duckdb_append_int8,
duckdb_append_int16,Appender,False,4827,True,True,append_int16,,False,False,,,True,True,duckdb_append_int16,,True,False,Appender.DuckDBAppendInt16,,False,True,duckdb_append_int16,,True,True,duckdb_append_int16,
duckdb_append_int32,Appender,False,4832,True,True,append_int32,,False,False,,,True,True,duckdb_append_int32,,True,False,Appender.DuckDBAppendInt32,,False,True,duckdb_append_int32,,True,True,duckdb_append_int32,
duckdb_append_int64,Appender,False,4837,True,True,append_int64,,False,False,,,True,True,duckdb_append_int64,,True,False,Appender.DuckDBAppendInt64,,False,True,duckdb_append_int64,,True,True,duckdb_append_int64,
duckdb_append_hugeint,Appender,False,4842,True,True,append_hugeint,,False,False,,,True,True,duckdb_append_hugeint,,True,False,Appender.DuckDBAppendHugeInt,,False,True,duckdb_append_hugeint,,True,True,duckdb_append_hugeint,
duckdb_append_uint8,Appender,False,4847,True,True,append_uint8,,False,False,,,True,True,duckdb_append_uint8,,True,False,Appender.DuckDBAppendUInt8,,False,True,duckdb_append_uint8,,True,True,duckdb_append_uint8,
duckdb_append_uint16,Appender,False,4852,True,True,append_uint16,,False,False,,,True,True,duckdb_append_uint16,,True,False,Appender.DuckDBAppendUInt16,,False,True,duckdb_append_uint16,,True,True,duckdb_append_uint16,
duckdb_append_uint32,Appender,False,4857,True,True,append_uint32,,False,False,,,True,True,duckdb_append_uint32,,True,False,Appender.DuckDBAppendUInt32,,False,True,duckdb_append_uint32,,True,True,duckdb_append_uint32,
duckdb_append_uint64,Appender,False,4862,True,True,append_uint64,,False,False,,,True,True,duckdb_append_uint64,,True,False,Appender.DuckDBAppendUInt64,,False,True,duckdb_append_uint64,,True,True,duckdb_append_uint64,
duckdb_append_uhugeint,Appender,False,4867,True,True,append_uhugeint,,False,False,,,True,True,duckdb_append_uhugeint,,True,False,Appender.DuckDBAppendUHugeInt,,False,True,duckdb_append_uhugeint,,True,True,duckdb_append_uhugeint,
duckdb_append_float,Appender,False,4872,True,True,append_float,,False,False,,,True,True,duckdb_append_float,,True,False,Appender.DuckDBAppendFloat,,False,True,duckdb_append_float,,True,True,duckdb_append_float,
duckdb_append_double,Appender,False,4877,True,True,append_double,,False,False,,,True,True,duckdb_append_double,,True,False,Appender.DuckDBAppendDouble,,False,True,duckdb_append_double,,True,True,duckdb_append_double,
duckdb_append_date,Appender,False,4882,True,True,append_date,,False,False,,,True,True,duckdb_append_date,,True,False,Appender.DuckDBAppendDate,,False,True,duckdb_append_date,,True,True,duckdb_append_date,
duckdb_append_time,Appender,False,4887,True,True,append_time,,False,False,,,True,True,duckdb_append_time,,True,False,Appender.DuckDBAppendTime,,False,True,duckdb_append_time,,True,True,duckdb_append_time,
duckdb_append_timestamp,Appender,False,4892,True,True,append_timestamp,,False,False,,,True,True,duckdb_append_timestamp,,True,False,Appender.DuckDBAppendTimestamp,,False,True,duckdb_append_timestamp,,True,True,duckdb_append_timestamp,
duckdb_append_interval,Appender,False,4897,True,True,append_interval,,False,False,,,True,True,duckdb_append_interval,,True,False,Appender.DuckDBAppendInterval,,False,True,duckdb_append_interval,,True,False,duckdb_append_interval,
duckdb_append_varchar,Appender,False,4902,True,True,append_varchar,,False,False,,,True,False,duckdb_append_varchar,,True,False,Appender.DuckDBAppendVarchar,,False,False,,,True,True,duckdb_append_varchar,
duckdb_append_varchar_length,Appender,False,4907,False,False,,JS string includes length,False,False,,,True,True,duckdb_append_varchar_length,,True,False,Appender.DuckDBAppendVarchar,,False,True,duckdb_append_varchar_length,,True,False,duckdb_append_varchar_length,
duckdb_append_blob,Appender,False,4912,True,True,append_blob,,False,False,,,True,True,duckdb_append_blob,,True,False,Appender.DuckDBAppendBlob,,False,True,duckdb_append_blob,,True,True,duckdb_append_blob,
duckdb_append_null,Appender,False,4917,True,True,append_null,,False,False,,,True,True,duckdb_append_null,,True,False,Appender.DuckDBAppendNull,,False,True,duckdb_append_null,,True,True,duckdb_append_null,
duckdb_append_value,Appender,False,4922,True,True,append_value,,False,False,,,True,True,duckdb_append_value,,False,False,,,False,False,,,True,True,duckdb_append_value,
duckdb_append_data_chunk,Appender,False,4932,True,True,append_data_chunk,,True,True,AppendDataChunk,,True,True,duckdb_append_data_chunk,,True,True,Appender.DuckDBAppendDataChunk,,False,False,,,True,False,duckdb_append_data_chunk,
duckdb_table_description_create,Table Description,False,4951,False,False,,TODO: table description,True,False,TableDescriptionCreate,,True,False,duckdb_table_description_create,,False,False,,,False,False,,,True,False,duckdb_table_description_create,
duckdb_table_description_create_ext,Table Description,False,4965,False,False,,TODO: table description,True,True,TableDescriptionCreateExt,,True,False,duckdb_table_description_create_ext,,False,False,,,False,False,,,True,False,duckdb_table_description_create_ext,
duckdb_table_description_destroy,Table Description,False,4974,False,False,,TODO: table description,True,True,TableDescriptionDestroy,,True,False,duckdb_table_description_destroy,,False,False,,,False,False,,,True,False,duckdb_table_description_destroy,
duckdb_table_description_error,Table Description,False,4984,False,False,,TODO: table description,True,True,TableDescriptionError,,True,False,duckdb_table_description_error,,False,False,,,False,False,,,True,False,duckdb_table_description_error,
duckdb_column_has_default,Table Description,False,4994,False,False,,TODO: table description,True,False,ColumnHasDefault,,True,False,duckdb_column_has_default,,False,False,,,False,False,,,True,False,duckdb_column_has_default,
duckdb_table_description_get_column_count,Table Description,False,5002,False,False,,TODO: table description,True,True,TableDescriptionGetColumnCount,,True,False,duckdb_table_description_get_column_count,,False,False,,,False,False,,,True,False,duckdb_table_description_get_column_count,
duckdb_table_description_get_column_name,Table Description,False,5012,False,False,,TODO: table description,True,True,TableDescriptionGetColumnName,,True,False,duckdb_table_description_get_column_name,,False,False,,,False,False,,,True,False,duckdb_table_description_get_column_name,
duckdb_table_description_get_column_type,Table Description,False,5022,False,False,,TODO: table description,True,True,TableDescriptionGetColumnType,,True,False,duckdb_table_description_get_column_type,,False,False,,,False,False,,,True,False,duckdb_table_description_get_column_type,
duckdb_to_arrow_schema,Arrow Interface,False,5042,False,False,,TODO: arrow,True,False,NewArrowSchema,,True,True,duckdb_to_arrow_schema,,True,True,Arrow.DuckDBToArrowSchema,,False,False,,,True,False,duckdb_to_arrow_schema,
duckdb_data_chunk_to_arrow,Arrow Interface,False,5055,False,False,,TODO: arrow,True,False,DataChunkToArrowArray,,True,True,duckdb_data_chunk_to_arrow,,True,True,Arrow.DuckDBDataChunkToArrow,,False,False,,,True,False,duckdb_data_chunk_to_arrow,
duckdb_schema_from_arrow,Arrow Interface,False,5067,False,False,,TODO: arrow,True,False,SchemaFromArrow,,True,False,duckdb_schema_from_arrow,,False,False,,,False,False,,,True,False,duckdb_schema_from_arrow,
duckdb_data_chunk_from_arrow,Arrow Interface,False,5080,False,False,,TODO: arrow,True,False,DataChunkFromArrow,,True,False,duckdb_data_chunk_from_arrow,,False,False,,,False,False,,,True,False,duckdb_data_chunk_from_arrow,
duckdb_destroy_arrow_converted_schema,Arrow Interface,False,5090,False,False,,TODO: arrow,True,False,DestroyArrowConvertedSchema,,True,False,duckdb_destroy_arrow_converted_schema,,False,False,,,False,False,,,True,False,duckdb_destroy_arrow_converted_schema,
duckdb_query_arrow,Arrow Interface,True,5108,False,False,,deprecated,False,False,,,True,False,duckdb_query_arrow,,False,False,,,False,False,,,True,False,duckdb_query_arrow,
duckdb_query_arrow_schema,Arrow Interface,True,5120,False,False,,deprecated,True,False,QueryArrowSchema,,True,False,duckdb_query_arrow_schema,,False,False,,,False,False,,,True,False,duckdb_query_arrow_schema,
duckdb_prepared_arrow_schema,Arrow Interface,True,5132,False,False,,deprecated,False,False,,,True,False,duckdb_prepared_arrow_schema,,False,False,,,False,False,,,True,False,duckdb_prepared_arrow_schema,
duckdb_result_arrow_array,Arrow Interface,True,5145,False,False,,deprecated,False,False,,,True,False,duckdb_result_arrow_array,,False,False,,,False,False,,,True,False,duckdb_result_arrow_array,
duckdb_query_arrow_array,Arrow Interface,True,5161,False,False,,deprecated,True,False,QueryArrowArray,,True,False,duckdb_query_arrow_array,,False,False,,,False,False,,,True,False,duckdb_query_arrow_array,
duckdb_arrow_column_count,Arrow Interface,True,5171,False,False,,deprecated,False,False,,,True,False,duckdb_arrow_column_count,,False,False,,,False,False,,,True,False,duckdb_arrow_column_count,
duckdb_arrow_row_count,Arrow Interface,True,5181,False,False,,deprecated,True,False,ArrowRowCount,,True,False,duckdb_arrow_row_count,,False,False,,,False,False,,,True,False,duckdb_arrow_row_count,
duckdb_arrow_rows_changed,Arrow Interface,True,5192,False,False,,deprecated,False,False,,,True,False,duckdb_arrow_rows_changed,,False,False,,,False,False,,,True,False,duckdb_arrow_rows_changed,
duckdb_query_arrow_error,Arrow Interface,True,5205,False,False,,deprecated,True,False,QueryArrowError,,True,False,duckdb_query_arrow_error,,False,False,,,False,False,,,True,False,duckdb_query_arrow_error,
duckdb_destroy_arrow,Arrow Interface,True,5214,False,False,,deprecated,True,False,DestroyArrow,,True,False,duckdb_destroy_arrow,,False,False,,,False,False,,,True,False,duckdb_destroy_arrow,
duckdb_destroy_arrow_stream,Arrow Interface,True,5223,False,False,,deprecated,False,False,,,True,False,duckdb_destroy_arrow_stream,,False,False,,,False,False,,,True,False,duckdb_destroy_arrow_stream,
duckdb_execute_prepared_arrow,Arrow Interface,True,5235,False,False,,deprecated,True,False,ExecutePreparedArrow,,True,False,duckdb_execute_prepared_arrow,,False,False,,,False,False,,,True,False,duckdb_execute_prepared_arrow,
duckdb_arrow_scan,Arrow Interface,True,5248,False,False,,deprecated,True,False,ArrowScan,,True,False,duckdb_arrow_scan,,False,False,,,False,False,,,True,False,duckdb_arrow_scan,
duckdb_arrow_array_scan,Arrow Interface,True,5264,False,False,,deprecated,False,False,,,True,False,duckdb_arrow_array_scan,,False,False,,,False,False,,,True,False,duckdb_arrow_array_scan,
duckdb_execute_tasks,Threading Information,False,5285,False,False,,TODO: tasks,False,False,,,True,False,duckdb_execute_tasks,,False,False,,,False,False,,,True,False,duckdb_execute_tasks,
duckdb_create_task_state,Threading Information,False,5296,False,False,,TODO: tasks,False,False,,,True,False,duckdb_create_task_state,,False,False,,,False,False,,,True,True,duckdb_create_task_state,
duckdb_execute_tasks_state,Threading Information,False,5306,False,False,,TODO: tasks,False,False,,,True,False,duckdb_execute_tasks_state,,False,False,,,False,False,,,True,False,duckdb_execute_tasks_state,
duckdb_execute_n_tasks_state,Threading Information,False,5320,False,False,,TODO: tasks,False,False,,,True,False,duckdb_execute_n_tasks_state,,False,False,,,False,False,,,True,True,duckdb_execute_n_tasks_state,
duckdb_finish_execution,Threading Information,False,5327,False,False,,TODO: tasks,False,False,,,True,False,duckdb_finish_execution,,False,False,,,False,False,,,True,True,duckdb_finish_execution,
duckdb_task_state_is_finished,Threading Information,False,5335,False,False,,TODO: tasks,False,False,,,True,False,duckdb_task_state_is_finished,,False,False,,,False,False,,,True,True,duckdb_task_state_is_finished,
duckdb_destroy_task_state,Threading Information,False,5345,False,False,,TODO: tasks,False,False,,,True,False,duckdb_destroy_task_state,,False,False,,,False,False,,,True,True,duckdb_destroy_task_state,
duckdb_execution_is_finished,Threading Information,False,5352,False,False,,TODO: tasks,False,False,,,True,False,duckdb_execution_is_finished,,False,False,,,False,False,,,True,True,duckdb_execution_is_finished,
duckdb_stream_fetch_chunk,Streaming Result Interface,True,5380,False,False,,deprecated,True,False,StreamFetchChunk,,True,False,duckdb_stream_fetch_chunk,,True,True,StreamingResult.DuckDBStreamFetchChunk,,False,False,,,True,True,duckdb_stream_fetch_chunk,
duckdb_fetch_chunk,Streaming Result Interface,False,5394,True,True,fetch_chunk,,True,True,FetchChunk,,True,True,duckdb_fetch_chunk,,True,True,Query.DuckDBFetchChunk,,False,False,,,True,False,duckdb_fetch_chunk,
duckdb_create_cast_function,Cast Functions,False,5408,False,False,,TODO: cast function,False,False,,,True,False,duckdb_create_cast_function,,False,False,,,False,False,,,True,False,duckdb_create_cast_function,
duckdb_cast_function_set_source_type,Cast Functions,False,5416,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_source_type,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_source_type,
duckdb_cast_function_set_target_type,Cast Functions,False,5425,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_target_type,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_target_type,
duckdb_cast_function_set_implicit_cast_cost,Cast Functions,False,5434,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_implicit_cast_cost,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_implicit_cast_cost,
duckdb_cast_function_set_function,Cast Functions,False,5442,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_function,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_function,
duckdb_cast_function_set_extra_info,Cast Functions,False,5451,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_extra_info,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_extra_info,
duckdb_cast_function_get_extra_info,Cast Functions,False,5460,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_get_extra_info,,False,False,,,False,False,,,True,False,duckdb_cast_function_get_extra_info,
duckdb_cast_function_get_cast_mode,Cast Functions,False,5468,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_get_cast_mode,,False,False,,,False,False,,,True,False,duckdb_cast_function_get_cast_mode,
duckdb_cast_function_set_error,Cast Functions,False,5476,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_error,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_error,
duckdb_cast_function_set_row_error,Cast Functions,False,5486,False,False,,TODO: cast function,False,False,,,True,False,duckdb_cast_function_set_row_error,,False,False,,,False,False,,,True,False,duckdb_cast_function_set_row_error,
duckdb_register_cast_function,Cast Functions,False,5496,False,False,,TODO: cast function,False,False,,,True,False,duckdb_register_cast_function,,False,False,,,False,False,,,True,False,duckdb_register_cast_function,
duckdb_destroy_cast_function,Cast Functions,False,5503,False,False,,TODO: cast function,False,False,,,True,False,duckdb_destroy_cast_function,,False,False,,,False,False,,,True,False,duckdb_destroy_cast_function,
duckdb_destroy_expression,Expression Interface,False,5518,False,False,,TODO: expression,True,True,DestroyExpression,,True,False,duckdb_destroy_expression,,False,False,,,False,False,,,True,False,duckdb_destroy_expression,
duckdb_expression_return_type,Expression Interface,False,5526,False,False,,TODO: expression,True,False,ExpressionReturnType,,True,False,duckdb_expression_return_type,,False,False,,,False,False,,,True,False,duckdb_expression_return_type,
duckdb_expression_is_foldable,Expression Interface,False,5534,False,False,,TODO: expression,True,True,ExpressionIsFoldable,,True,False,duckdb_expression_is_foldable,,False,False,,,False,False,,,True,False,duckdb_expression_is_foldable,
duckdb_expression_fold,Expression Interface,False,5544,False,False,,TODO: expression,True,True,ExpressionFold,,True,False,duckdb_expression_fold,,False,False,,,False,False,,,True,False,duckdb_expression_fold,
duckdb_client_context_get_file_system,File System Interface,False,5561,False,False,,TODO: file system,False,False,,,True,False,duckdb_client_context_get_file_system,,False,False,,,False,False,,,True,False,duckdb_client_context_get_file_system,
duckdb_destroy_file_system,File System Interface,False,5567,False,False,,TODO: file system,False,False,,,True,False,duckdb_destroy_file_system,,False,False,,,False,False,,,True,False,duckdb_destroy_file_system,
duckdb_file_system_error_data,File System Interface,False,5575,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_system_error_data,,False,False,,,False,False,,,True,False,duckdb_file_system_error_data,
duckdb_file_system_open,File System Interface,False,5588,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_system_open,,False,False,,,False,False,,,True,False,duckdb_file_system_open,
duckdb_create_file_open_options,File System Interface,False,5596,False,False,,TODO: file system,False,False,,,True,False,duckdb_create_file_open_options,,False,False,,,False,False,,,True,False,duckdb_create_file_open_options,
duckdb_file_open_options_set_flag,File System Interface,False,5607,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_open_options_set_flag,,False,False,,,False,False,,,True,False,duckdb_file_open_options_set_flag,
duckdb_destroy_file_open_options,File System Interface,False,5614,False,False,,TODO: file system,False,False,,,True,False,duckdb_destroy_file_open_options,,False,False,,,False,False,,,True,False,duckdb_destroy_file_open_options,
duckdb_destroy_file_handle,File System Interface,False,5622,False,False,,TODO: file system,False,False,,,True,False,duckdb_destroy_file_handle,,False,False,,,False,False,,,True,False,duckdb_destroy_file_handle,
duckdb_file_handle_error_data,File System Interface,False,5630,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_error_data,,False,False,,,False,False,,,True,False,duckdb_file_handle_error_data,
duckdb_file_handle_read,File System Interface,False,5640,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_read,,False,False,,,False,False,,,True,False,duckdb_file_handle_read,
duckdb_file_handle_write,File System Interface,False,5650,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_write,,False,False,,,False,False,,,True,False,duckdb_file_handle_write,
duckdb_file_handle_tell,File System Interface,False,5658,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_tell,,False,False,,,False,False,,,True,False,duckdb_file_handle_tell,
duckdb_file_handle_size,File System Interface,False,5666,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_size,,False,False,,,False,False,,,True,False,duckdb_file_handle_size,
duckdb_file_handle_seek,File System Interface,False,5675,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_seek,,False,False,,,False,False,,,True,False,duckdb_file_handle_seek,
duckdb_file_handle_sync,File System Interface,False,5684,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_sync,,False,False,,,False,False,,,True,False,duckdb_file_handle_sync,
duckdb_file_handle_close,File System Interface,False,5693,False,False,,TODO: file system,False,False,,,True,False,duckdb_file_handle_close,,False,False,,,False,False,,,True,False,duckdb_file_handle_close,
duckdb_create_config_option,Config Options Interface,False,5707,False,False,,TODO: config option,False,False,,,True,False,duckdb_create_config_option,,False,False,,,False,False,,,True,False,duckdb_create_config_option,
duckdb_destroy_config_option,Config Options Interface,False,5713,False,False,,TODO: config option,False,False,,,True,False,duckdb_destroy_config_option,,False,False,,,False,False,,,True,False,duckdb_destroy_config_option,
duckdb_config_option_set_name,Config Options Interface,False,5721,False,False,,TODO: config option,False,False,,,True,False,duckdb_config_option_set_name,,False,False,,,False,False,,,True,False,duckdb_config_option_set_name,
duckdb_config_option_set_type,Config Options Interface,False,5729,False,False,,TODO: config option,False,False,,,True,False,duckdb_config_option_set_type,,False,False,,,False,False,,,True,False,duckdb_config_option_set_type,
duckdb_config_option_set_default_value,Config Options Interface,False,5739,False,False,,TODO: config option,False,False,,,True,False,duckdb_config_option_set_default_value,,False,False,,,False,False,,,True,False,duckdb_config_option_set_default_value,
duckdb_config_option_set_default_scope,Config Options Interface,False,5748,False,False,,TODO: config option,False,False,,,True,False,duckdb_config_option_set_default_scope,,False,False,,,False,False,,,True,False,duckdb_config_option_set_default_scope,
duckdb_config_option_set_description,Config Options Interface,False,5757,False,False,,TODO: config option,False,False,,,True,False,duckdb_config_option_set_description,,False,False,,,False,False,,,True,False,duckdb_config_option_set_description,
duckdb_register_config_option,Config Options Interface,False,5766,False,False,,TODO: config option,False,False,,,True,False,duckdb_register_config_option,,False,False,,,False,False,,,True,False,duckdb_register_config_option,
duckdb_client_context_get_config_option,Config Options Interface,False,5778,False,False,,TODO: config option,False,False,,,True,False,duckdb_client_context_get_config_option,,False,False,,,False,False,,,True,False,duckdb_client_context_get_config_option,
duckdb_create_copy_function,Copy Functions,False,5795,False,False,,TODO: copy function,False,False,,,True,False,duckdb_create_copy_function,,False,False,,,False,False,,,True,False,duckdb_create_copy_function,
duckdb_copy_function_set_name,Copy Functions,False,5803,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_name,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_name,
duckdb_copy_function_set_extra_info,Copy Functions,False,5812,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_extra_info,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_extra_info,
duckdb_register_copy_function,Copy Functions,False,5821,False,False,,TODO: copy function,False,False,,,True,False,duckdb_register_copy_function,,False,False,,,False,False,,,True,False,duckdb_register_copy_function,
duckdb_destroy_copy_function,Copy Functions,False,5828,False,False,,TODO: copy function,False,False,,,True,False,duckdb_destroy_copy_function,,False,False,,,False,False,,,True,False,duckdb_destroy_copy_function,
duckdb_copy_function_set_bind,Copy Functions,False,5835,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_bind,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_bind,
duckdb_copy_function_bind_set_error,Copy Functions,False,5843,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_set_error,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_set_error,
duckdb_copy_function_bind_get_extra_info,Copy Functions,False,5851,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_get_extra_info,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_get_extra_info,
duckdb_copy_function_bind_get_client_context,Copy Functions,False,5861,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_get_client_context,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_get_client_context,
duckdb_copy_function_bind_get_column_count,Copy Functions,False,5869,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_get_column_count,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_get_column_count,
duckdb_copy_function_bind_get_column_type,Copy Functions,False,5878,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_get_column_type,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_get_column_type,
duckdb_copy_function_bind_get_options,Copy Functions,False,5887,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_get_options,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_get_options,
duckdb_copy_function_bind_set_bind_data,Copy Functions,False,5896,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_bind_set_bind_data,,False,False,,,False,False,,,True,False,duckdb_copy_function_bind_set_bind_data,
duckdb_copy_function_set_global_init,Copy Functions,False,5904,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_global_init,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_global_init,
duckdb_copy_function_global_init_set_error,Copy Functions,False,5913,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_set_error,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_set_error,
duckdb_copy_function_global_init_get_extra_info,Copy Functions,False,5922,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_get_extra_info,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_get_extra_info,
duckdb_copy_function_global_init_get_client_context,Copy Functions,False,5932,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_get_client_context,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_get_client_context,
duckdb_copy_function_global_init_get_bind_data,Copy Functions,False,5941,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_get_bind_data,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_get_bind_data,
